-1.070650653323521340e+01,-1.093979610066500285e+01,-1.118570908827237176e+01,-1.144117447443153246e+01,-1.170323726951868082e+01,-1.197065575423487793e+01,-1.224230515758730675e+01,-1.251714705148129703e+01,-1.279451136788300758e+01,-1.307399546801210377e+01,-1.335524027071821607e+01,-1.363794961138655282e+01,-1.392189213410829218e+01,-1.420689405801072525e+01,-1.449279737924187295e+01,-1.477946983873380304e+01,-1.506681022321503249e+01,-1.535475722085059402e+01,-1.564322421509584160e+01,-1.593214597048794090e+01,-1.622148181733940575e+01,-1.651118617314353543e+01,-1.680122255699431832e+01,-1.709155188642893819e+01,-1.800886309556837617e+01,-1.877297604955829868e+01,-1.953392079021918093e+01,-2.029786793194045202e+01,-2.102266115628582455e+01,-2.174968072793137708e+01
-1.006163713800546766e+01,-1.028087187010440040e+01,-1.051703113184873750e+01,-1.076507386222081486e+01,-1.102202935142111784e+01,-1.128522021468096526e+01,-1.155360183251950268e+01,-1.182595582276873714e+01,-1.210134047039183791e+01,-1.237915611499755464e+01,-1.265902208559343123e+01,-1.294058067163229353e+01,-1.322355339769183935e+01,-1.350771801052052723e+01,-1.379291500558801076e+01,-1.407898146833191966e+01,-1.436579489661029818e+01,-1.465326137824819064e+01,-1.494131778883907025e+01,-1.522988156158473316e+01,-1.551889059656832615e+01,-1.580830242812782416e+01,-1.609807389264703303e+01,-1.638817355055977032e+01,-1.740690330976104150e+01,-1.816834963691051996e+01,-1.887648057900712217e+01,-1.959051450758624213e+01,-2.030947710899469882e+01,-2.103142659087726685e+01
-9.432443835505717189e+00,-9.632738416352076172e+00,-9.855866973872977610e+00,-1.009467953780980665e+01,-1.034477313920129049e+01,-1.060312096782915248e+01,-1.086739129821396865e+01,-1.113669710954722802e+01,-1.140972305676491771e+01,-1.168563045813344914e+01,-1.196388158169846427e+01,-1.224411396355655413e+01,-1.252597748671096056e+01,-1.280919665161594700e+01,-1.309358352608603404e+01,-1.337897051852475983e+01,-1.366519478529464848e+01,-1.395208699492203408e+01,-1.423973650022518456e+01,-1.452790018948888218e+01,-1.481655450134744534e+01,-1.510565167894899297e+01,-1.539513748682487559e+01,-1.568497728772239874e+01,-1.679533512759311265e+01,-1.748551821700308651e+01,-1.818385695848499495e+01,-1.888994190139204221e+01,-1.960098682307318541e+01,-2.031631425963448123e+01
-8.825813861973070829e+00,-8.999049559892625894e+00,-9.204657293239433713e+00,-9.431416539447411651e+00,-9.672774873343472635e+00,-9.924792816989768340e+00,-1.018443637754792874e+01,-1.044981293718227100e+01,-1.071993461290427696e+01,-1.099360337108569219e+01,-1.127001431947453547e+01,-1.154868569994556537e+01,-1.182927337624153630e+01,-1.211142596930388216e+01,-1.239489830589782393e+01,-1.267949310069606739e+01,-1.296505636148824792e+01,-1.325143684004406630e+01,-1.353851515528699778e+01,-1.382623047129480476e+01,-1.411449743047986161e+01,-1.440324779963896518e+01,-1.469242316535289028e+01,-1.547046814759984912e+01,-1.613516613047545789e+01,-1.681131711362507986e+01,-1.749938888189380748e+01,-1.819597599691054768e+01,-1.889888149119165917e+01,-1.960772517124421199e+01
-8.249129580685764296e+00,-8.386118631565910420e+00,-8.566935389556514124e+00,-8.777409956001209324e+00,-9.007610792973423486e+00,-9.251280387249925852e+00,-9.505123656894726381e+00,-9.765996106044118719e+00,-1.003241780435804387e+01,-1.030328714162100923e+01,-1.057759105865515359e+01,-1.085448734787821401e+01,-1.113356660159381128e+01,-1.141449097071851959e+01,-1.169692999652978926e+01,-1.198065016075575429e+01,-1.226542897519179753e+01,-1.255117756891558756e+01,-1.283770206361996280e+01,-1.312491880648582843e+01,-1.341275103934433233e+01,-1.370111156927889695e+01,-1.398995794717246710e+01,-1.483905592719211697e+01,-1.548692856557709518e+01,-1.615003533482598286e+01,-1.682437826331733177e+01,-1.751062589414716797e+01,-1.820445140678017992e+01,-1.890442012042266029e+01
-7.692968969819344416e+00,-7.801812030605728587e+00,-7.948223177974804265e+00,-8.136042903527622272e+00,-8.351040779235438194e+00,-8.584279014807641772e+00,-8.830194444107405616e+00,-9.085710301573501013e+00,-9.347766001880927433e+00,-9.615189982877030417e+00,-9.886843786775276754e+00,-1.016168154704555349e+01,-1.043904513259751177e+01,-1.071852250243166793e+01,-1.099977176419347735e+01,-1.128248111002502085e+01,-1.156642044399058733e+01,-1.185141649738443981e+01,-1.213730873841767277e+01,-1.242398183139611589e+01,-1.271134047701737657e+01,-1.299928878673429367e+01,-1.328756990277087979e+01,-1.422348870097799178e+01,-1.485207886270639221e+01,-1.549887371027598348e+01,-1.616046281619511760e+01,-1.683315841990274464e+01,-1.751724320288612091e+01,-1.820956243022421717e+01
-7.152093256165188428e+00,-7.241656341695648536e+00,-7.355889430860978351e+00,-7.511864105294765892e+00,-7.706173134409242564e+00,-7.925398913271640033e+00,-8.161566237577385863e+00,-8.409611811725058672e+00,-8.666564131553661454e+00,-8.929781386829487744e+00,-9.198131898973983311e+00,-9.470491173502770366e+00,-9.745875557191066463e+00,-1.002365865546342683e+01,-1.030353446892980607e+01,-1.058510290503481244e+01,-1.086808648044110548e+01,-1.115226265841876341e+01,-1.143724484343862002e+01,-1.172345355107112930e+01,-1.201026166077171986e+01,-1.229771634924357215e+01,-1.261715489147507441e+01,-1.362408474037378525e+01,-1.423178275191911979e+01,-1.486035192174537301e+01,-1.550503731743151725e+01,-1.616716189963244688e+01,-1.683916643165561311e+01,-1.752115080912350464e+01
-6.625413165918867087e+00,-6.697059651213304932e+00,-6.791331810504933841e+00,-6.911969476458300399e+00,-7.076952755016948871e+00,-7.277272327740852198e+00,-7.500403128850044787e+00,-7.739218821350148936e+00,-7.989308692723600558e+00,-8.247656247310880318e+00,-8.512032695465864052e+00,-8.781236662622511346e+00,-9.054221162406888013e+00,-9.330166739461777325e+00,-9.608421677019354235e+00,-9.888510100143244941e+00,-1.017041035950958339e+01,-1.045366383978029212e+01,-1.074787705737281129e+01,-1.109283196529293392e+01,-1.144807707361932536e+01,-1.181355552591687896e+01,-1.249137978287007655e+01,-1.304236733690929029e+01,-1.362658767832636997e+01,-1.423514998038945123e+01,-1.486485315156269493e+01,-1.551043071489604408e+01,-1.616967037879386027e+01,-1.683971458928963827e+01
-6.111847495347116244e+00,-6.166947101343253301e+00,-6.242939363257969276e+00,-6.341991619314291562e+00,-6.470147221472517529e+00,-6.643559366601869520e+00,-6.849177519135732695e+00,-7.075945534182451979e+00,-7.317359084713835671e+00,-7.569305260451662853e+00,-7.828919551576810854e+00,-8.094499128571991164e+00,-8.364553627728914975e+00,-8.637997277983464173e+00,-8.914540385123522981e+00,-9.225625695533413051e+00,-9.574826509272806874e+00,-9.935351123935905804e+00,-1.027959802346075691e+01,-1.062044836765198852e+01,-1.096707628502857901e+01,-1.137299424887958565e+01,-1.195599828704258805e+01,-1.247991385780194307e+01,-1.303902066811497917e+01,-1.362592745323363275e+01,-1.423630422364143122e+01,-1.486537078413643975e+01,-1.551095567711727696e+01,-1.616984234735375026e+01
-5.609962260669086653e+00,-5.650207384811222866e+00,-5.709317191809258674e+00,-5.789758630421430574e+00,-5.893662520370600788e+00,-6.030600306522710952e+00,-6.211444417239361471e+00,-6.421964674040975929e+00,-6.652104272452147526e+00,-6.895884802302704841e+00,-7.149465676203874409e+00,-7.410582962197088008e+00,-7.711680703058547692e+00,-8.062876695264066029e+00,-8.426430679372778343e+00,-8.789735568632329077e+00,-9.148455664823277544e+00,-9.499980156246426333e+00,-9.845619179134722287e+00,-1.018993566102103543e+01,-1.054897413611046986e+01,-1.098234354043745142e+01,-1.144170087983141215e+01,-1.193853973969581617e+01,-1.246932803160217418e+01,-1.303232680358659401e+01,-1.362168361936915417e+01,-1.423290984893354505e+01,-1.486271243561345123e+01,-1.550826419101566600e+01
