-9.380182279843551907e-01,-8.172966503537345551e-01,-5.983390448788450389e-01,-4.998251207167233590e-01,-3.695241279331266671e-01,-3.170879636086113007e-01,-2.749554002886847037e-01,-2.508701058414780638e-01,-2.291578294598768106e-01,-2.105458815878133993e-01
-9.431110718431888751e-01,-8.265280507500725182e-01,-6.045211763895103063e-01,-5.069888106077166112e-01,-3.730850823188833765e-01,-3.169075426772118287e-01,-2.774406828661649671e-01,-2.531827050107415267e-01,-2.312367568427581288e-01,-2.122519991313793208e-01
-9.477136195573401256e-01,-8.350039947500197401e-01,-6.102889326509953749e-01,-5.139039817208143068e-01,-3.765469302523671846e-01,-3.394220880337148194e-01,-2.799279947299301297e-01,-2.555210329755480680e-01,-2.335245984229280536e-01,-2.143645907363921632e-01
-9.521105320432849961e-01,-8.427382899418458528e-01,-6.156195912983550844e-01,-5.205221642852075892e-01,-3.798987818253626303e-01,-3.433306736260196002e-01,-3.144577427216767029e-01,-2.578837571855844835e-01,-2.355621304100959101e-01,-2.147320875368990412e-01
-9.558699976610329774e-01,-8.497734534334846490e-01,-6.677277708722992866e-01,-5.267996326585406841e-01,-4.100339385872334708e-01,-3.619237599223805724e-01,-3.182776409247179972e-01,-2.602694403006082235e-01,-2.376391508070158642e-01,-2.166033067734916828e-01
-9.592579212558660640e-01,-8.563452889937142043e-01,-6.748645164559607945e-01,-5.403466921785174959e-01,-4.147278697703125072e-01,-3.666510257190805921e-01,-3.118947863971286427e-01,-2.645074136563068112e-01,-2.393402041374798617e-01,-2.185076501874765598e-01
-9.623216582919661422e-01,-8.620601382589294648e-01,-7.019258166501832763e-01,-5.588771639199154873e-01,-4.193493874042955039e-01,-3.714245570825058795e-01,-3.157133232474801376e-01,-2.671961794421396919e-01,-2.417128527535279403e-01,-1.665453954858387986e-01
-9.650899356665521012e-01,-8.670571843626202480e-01,-7.385222272697582468e-01,-5.776893127678455198e-01,-4.238869849126972733e-01,-3.762356620378030647e-01,-3.195931688613539157e-01,-2.699613667391693173e-01,-2.443458129353991426e-01,-1.317135575730288277e-01
-9.675936762639332223e-01,-9.261822961180478098e-01,-7.469495242446341221e-01,-5.849654099111843975e-01,-4.283294673904491923e-01,-3.810745665675856486e-01,-3.026442395425803511e-01,-2.727664795810538778e-01,-2.464396525962535278e-01,-1.272182544163972251e-01
-9.698608555109464735e-01,-9.323817332829540394e-01,-8.071670430397726026e-01,-5.918982081436052756e-01,-4.402476433054326455e-01,-3.705577184057404772e-01,-3.057708109411106934e-01,-2.756086240658222053e-01,-1.733719048293381471e-01,-1.278096372656377377e-01
