-2.280755989422319630e+01,-2.213165177259377359e+01,-2.290660169095992060e+01,-2.400257689539840911e+01,-2.655360454652791447e+01,-2.941169792609714051e+01,-3.344596602154667409e+01,-3.941732448611219297e+01,inf,-4.972225154882788445e+01
-2.260260293850088331e+01,-2.183480088538420105e+01,-2.250736103191199078e+01,inf,-2.600606993138577749e+01,-2.957448485306288788e+01,-3.276721411582925469e+01,-3.936733274122853743e+01,-4.339463394412035058e+01,inf
-2.240195109981851473e+01,-2.154666030108604957e+01,-2.211285695579077881e+01,-2.340150423972575311e+01,-2.543107693209842779e+01,-2.895887475909315611e+01,-3.210992173988266529e+01,-3.890354050358006077e+01,inf,inf
-2.220502590006656263e+01,-2.126655851754932769e+01,-2.172284013334743236e+01,-2.300001119923409476e+01,-2.486008751656591897e+01,-2.836239072257669136e+01,inf,-3.844489783009124295e+01,inf,inf
-2.201147446250778117e+01,-2.099382774053347589e+01,-2.120549230319742051e+01,-2.260138724350537132e+01,-2.431223638242237328e+01,-2.778246659703235011e+01,-3.324095065018726558e+01,-3.799131453573684780e+01,-4.385143578286741217e+01,-4.894233814371721536e+01
-2.182054710937246611e+01,-2.072767209466547200e+01,-2.083873440148477840e+01,-2.220562253190841773e+01,-2.378672223478764991e+01,-2.721909410819863595e+01,-3.317751365790734042e+01,-3.754412560407919841e+01,-4.348685303543726377e+01,-4.861309859632618924e+01
-2.163236028563182600e+01,-2.046739170659084905e+01,inf,-2.181272313438470434e+01,-2.328207365367885018e+01,-2.667428341555577731e+01,-3.272924688466219578e+01,-3.710462848236209510e+01,inf,-4.828099984389034915e+01
-2.144637653267586686e+01,-2.021229547456483999e+01,-1.998215283947389764e+01,-2.142268708941572442e+01,-2.280213079742015836e+01,-2.614873376737883959e+01,-3.280569668885974721e+01,-3.667052731667918408e+01,-4.344726209483058454e+01,-4.795333352096408674e+01
-2.126277778466082680e+01,-1.995039802048746935e+01,-1.964714117671022109e+01,-2.103552633481064404e+01,-2.236857296317581856e+01,-2.564032270970827199e+01,-3.239605520268032990e+01,inf,-4.311619174724324921e+01,-4.762295726712503097e+01
-2.108045536716268487e+01,-1.971745824051349061e+01,-1.931937509677212361e+01,-2.065123736667868570e+01,inf,-2.515109856711912784e+01,-3.199443109845383404e+01,-3.772740240358244534e+01,-4.279224740527081394e+01,-4.729631056645220610e+01
