-2.375369720615840308e+01,-2.288626373830313199e+01,-2.323742784317886034e+01,inf,inf,-2.738090093788468593e+01,-3.038169610033696699e+01,-3.466226325545901688e+01,-4.173860283764737034e+01,inf
-2.355697965929149618e+01,-2.261112460545433578e+01,-2.286790505967082154e+01,inf,-2.554305269858290828e+01,-2.692247196100063888e+01,-3.077667739461144336e+01,-3.399927021229195390e+01,-4.127501015254154737e+01,inf
-2.336340385720440338e+01,-2.234254849766146478e+01,inf,-2.333897623334095073e+01,inf,-2.655599249478505541e+01,-3.017651721310947721e+01,inf,-4.081551469379429165e+01,inf
-2.317258712197022419e+01,-2.207982714579314631e+01,-2.196713161493390842e+01,-2.292050522358335840e+01,inf,-2.612591564507570041e+01,-2.959268137338398574e+01,inf,-4.036481621561764399e+01,inf
-2.298439269192599355e+01,-2.182074375537612809e+01,-2.162578601111360044e+01,-2.250707132786430975e+01,inf,-2.569809508563845313e+01,-2.902836995007952225e+01,-3.544807993572236882e+01,-3.992096914379939676e+01,-4.607544914459461438e+01
-2.279817580348183270e+01,-2.150097175234120783e+01,-2.108853454272829353e+01,-2.209842706151943759e+01,inf,-2.527195445998288648e+01,-2.848061548545471666e+01,-3.500053916261243359e+01,-3.949216204056548918e+01,-4.571217532908696057e+01
-2.261382307993432761e+01,-2.128113390480790201e+01,-2.077151986967244213e+01,-2.156657472171132639e+01,-2.334803485185646466e+01,-2.484743004442063352e+01,-2.797445064744329457e+01,-3.456146113514903107e+01,-3.906636159601943348e+01,inf
-2.243130084617025943e+01,-2.106705949834188729e+01,-2.046383015756298818e+01,-2.118184710598487186e+01,-2.294389415285892397e+01,-2.467425243508009203e+01,-2.746197647931269259e+01,-3.473325018348899818e+01,-3.864219259719180855e+01,inf
-2.225005308344363186e+01,-2.085819017910768025e+01,-2.016509442169434507e+01,-2.080318381705726338e+01,-2.254230457987691594e+01,-2.427198967127102591e+01,-2.696558149779986735e+01,-3.433085262982990571e+01,inf,-4.539764633005931671e+01
-2.207020478302232291e+01,-2.065390742963914050e+01,-1.987482415736839769e+01,-2.043052927540979979e+01,-2.214331231863882365e+01,-2.387120370796319690e+01,-2.648572170134272241e+01,-3.394949240773603805e+01,inf,-4.506738385896348120e+01
