-1.525293240487181734e+00,-1.774827487422018235e+00,-2.024362337530515976e+00,-2.297476179200532709e+00,-3.809572928840673445e+00
-1.375827442235185716e+00,-1.625361644310452380e+00,-1.874895921836740920e+00,-2.124432874979555130e+00,-3.566104907110093869e+00
-1.226361643445684990e+00,-1.475895884622833831e+00,-1.725430055127197715e+00,-1.974964624104059707e+00,-3.326080245642128563e+00
-1.076895865612087277e+00,-1.326430044749508097e+00,-1.575964284856474995e+00,-1.825498509322827312e+00,-3.088979215157088731e+00
-9.274300745583433647e-01,-1.176964257345237463e+00,-1.426498685325098270e+00,-1.691652050706054400e+00,-2.857785792769426347e+00
