-1.525293240487181734e+00,-1.774827475579556335e+00,-2.024362322173639761e+00,-2.297476063719705142e+00,-3.809466585988113607e+00
-1.375827442614173224e+00,-1.625361642339948398e+00,-1.874895919234398800e+00,-2.124432873726455284e+00,-3.566070894233883237e+00
-1.226361644122889949e+00,-1.475895876439926813e+00,-1.725430054534730084e+00,-1.974964624088824117e+00,-3.326026536404114164e+00
-1.076895865322942125e+00,-1.326430044052079316e+00,-1.575964279890217368e+00,-1.825498509311170858e+00,-3.088954834988685949e+00
-9.274300710040533913e-01,-1.176964250602590356e+00,-1.426498670125491142e+00,-1.691652050418156694e+00,-2.857771440797482576e+00
