-1.525293240487181734e+00,-1.774827472268601269e+00,-2.024362302712348072e+00,-2.297409844135084533e+00,-3.809321313347140414e+00
-1.375827442606042617e+00,-1.625361641890055830e+00,-1.874895915600414797e+00,-2.124432873490802010e+00,-3.566021113122927133e+00
-1.226361644707223419e+00,-1.475895866355308339e+00,-1.725430053126792540e+00,-1.974964450853710307e+00,-3.325942592879787885e+00
-1.076895865637441885e+00,-1.326430042687952282e+00,-1.575964276268028375e+00,-1.825498509291135329e+00,-3.088914258343955499e+00
-9.274300658043498347e-01,-1.176964245242536844e+00,-1.426498643460535565e+00,-1.691652049887578668e+00,-2.857746076320154760e+00
