-5.551191411909396590e-04,-4.390816594795602821e-04,-2.914118383574026971e-04,-1.426903849398040492e-04,9.366708536778838023e-03,1.549908135655234456e-02,1.245282475708629592e-02,2.216971922187408253e-02,1.790289077103873402e-02,3.463440828969256008e-02
-5.809382164112584070e-04,-4.252477714577436235e-04,-2.441312082391346194e-04,-2.009597785037406782e-04,1.193943400589417801e-02,1.790511038429467086e-02,1.582793740890884801e-02,2.712427739396632703e-02,1.953439854524026409e-02,2.122784379372594232e-02
-5.642642979504690695e-04,-2.931857382621349704e-04,-2.390030445028488906e-04,-1.670533094023536331e-04,1.400931488049977913e-02,2.123737648283928470e-02,1.913510760950964951e-02,2.922618119077056292e-02,3.219674419797754344e-02,3.955102499992479981e-02
-2.996618379637306880e-04,-3.087223842561791654e-04,-2.046259153068213303e-04,-1.440846906918881215e-04,1.539948105262116743e-02,2.451994499915492731e-02,3.277981165425435106e-02,3.142115108536545909e-02,4.246631308764287072e-02,5.349688483977727699e-02
-8.672176233125327067e-05,-3.368286496242598295e-04,-1.645845178230965036e-04,-1.427931947022004299e-06,1.588816277638983171e-02,2.775002584159270286e-02,3.881137678893355203e-02,3.371087924703894401e-02,4.781213566697842254e-02,5.386496676443179588e-02
2.261233828576609422e-04,-2.376925927677678817e-04,-1.840666354877256567e-04,1.559423821197918958e-04,1.516780976194811656e-02,3.089117782444784910e-02,4.393612976350256411e-02,3.606525237506179316e-02,4.910175028135232295e-02,5.447409978418200210e-02
3.112606692539076616e-04,-1.579369799923512258e-04,3.010500561629760924e-32,1.549015207246094413e-04,1.271746012557329816e-02,3.391232423808714785e-02,4.682260319818577765e-02,3.851748551375207275e-02,5.718546284461795831e-02,5.511152224595763927e-02
4.641577227904234684e-04,-9.001243754113089491e-05,-9.393058984444065519e-05,1.642841617509674390e-04,7.598801935411823166e-03,3.678208325471640089e-02,5.348659107564402576e-02,4.101353442162359447e-02,6.516694670459212413e-02,5.574267768836825565e-02
3.719086623079129444e-04,-5.726467782123970086e-05,-5.127755186699891422e-05,1.714836518699163609e-04,2.989605841829971397e-03,3.950268098096230973e-02,5.635735791387240512e-02,5.913967143343817900e-02,6.596482492744355774e-02,5.638174033200369500e-02
4.502595275013812799e-04,-2.875790649962199868e-05,-3.109337068801292729e-05,1.899679346300563241e-04,1.859819999710636291e-04,4.206927352321952057e-02,5.921918517728854553e-02,6.732896058748111257e-02,6.677818217968943537e-02,5.703910882291942513e-02
