6.311502261390818559e-06,1.704446056289512959e-04,1.313025444197852382e-04,5.510241900826454804e-04,1.893820500212658742e-01,3.181314773334488755e-01,4.709791159131669902e-01,7.144673862425036104e-01,7.685696692436875255e-01,8.872249581091480319e-01
1.789459074072502931e-05,1.893869860920287978e-04,1.091658386285924217e-04,4.949608684430235016e-03,2.350959845895679856e-01,4.240680223641244972e-01,4.709224525876207768e-01,7.479860182806420399e-01,-7.693609120200735063e-01,-7.254767752661405167e-01
4.878142223919307193e-05,1.585570489242116667e-04,1.104477792212944310e-04,6.291441119870648177e-03,2.191713900609368326e-01,4.204213228791444656e-01,5.856552736176665608e-01,7.479022061643995078e-01,8.240508250313698380e-01,9.079434485916741959e-01
7.015427526697889482e-05,2.284398347530515255e-04,1.191780470979595687e-04,4.407392761987989627e-03,2.001703736420467061e-01,4.166588295799121822e-01,5.966737384176914460e-01,7.480571762233393374e-01,8.533986557408279605e-01,9.206322709300198692e-01
1.749982786358507685e-04,3.778815378135177289e-04,4.799099215160409809e-04,3.635001363422788075e-03,1.772122594737976786e-01,4.125079623652760374e-01,6.538061211724728317e-01,7.487472413369044011e-01,8.688986018715951776e-01,9.197538376027107887e-01
4.163464841914962518e-04,4.324994220339754554e-04,5.703737973329074847e-04,2.959418666326932550e-03,1.486222384591737999e-01,4.097623078211555248e-01,6.823792345216879163e-01,7.489731145190570150e-01,8.682651961684140218e-01,9.186043756935560189e-01
5.617538590136612149e-04,5.272093105333693639e-04,8.855057109099073559e-31,2.564519672249277425e-03,1.115296003789529172e-01,4.053429198781131060e-01,6.810058528234836928e-01,7.492536248117207531e-01,8.853862887329917442e-01,9.176319090402158540e-01
4.574154047200265595e-04,6.676782778159691227e-04,7.466056784587969675e-04,2.421509372698949902e-03,6.099065285240639483e-02,4.005290487439536751e-01,7.135240892579621796e-01,7.496318126140941729e-01,8.988434401223887038e-01,9.166716738470022108e-01
6.206747709366585743e-04,8.031491703931867201e-04,7.769515704095051201e-04,2.117396414714467316e-03,2.263333951611508355e-02,3.957445414980670928e-01,7.131683784937101755e-01,8.152571190947562885e-01,8.974533305301800601e-01,9.155590099813594174e-01
5.295857291799368691e-04,6.491733546006113117e-04,9.240322519244246590e-04,2.077291652164201322e-03,1.844752792120366329e-03,3.910305213788728973e-01,7.125805933909158396e-01,8.400857941614614521e-01,8.959607311743362779e-01,9.144806527300861632e-01
