1.333116222781047754e-04,1.184580375666212927e-06,1.927393979747986093e-04,-1.403542502373476312e-06,-1.411406520651572987e-06,1.148174026779702142e-04,1.453685946718720424e-04,-3.008181760153947563e-06,8.583961701295846948e-05,-3.459903259583766394e-06,1.089327573264242894e-04,1.236892362334998717e-04,1.195486651501517420e-04,1.346121643180379814e-04,-6.912067163615835158e-06,9.328581033001660068e-05,1.428884651557637924e-04,1.312154051890892950e-04,1.115789811375086617e-04,1.489568563223668042e-04,1.075649094085684313e-04,4.091509855903862659e-05,7.299942454477842871e-06,6.951340260650815672e-01,7.607738870135258846e-01,7.826444175175817364e-01,8.003365244208913154e-01,8.157754428517632883e-01,8.298573806486577720e-01,8.422990836000360249e-01
8.264375169280050826e-05,-1.558149154621216466e-07,-3.593629692195389663e-06,-3.482160566676458070e-06,-1.372905770722069103e-06,1.464434181440943622e-04,1.866611943031770303e-04,-1.056597861476191023e-05,3.077201251338157321e-04,3.161986942086789966e-04,4.012743322195093019e-04,-2.032775420208931803e-05,3.504661639650481515e-04,3.060820154251197331e-04,-3.610182444938960270e-05,-3.856276293680710183e-05,4.147619505146178426e-04,3.589785864529494936e-04,5.266663595126032426e-04,4.728639117614242431e-04,-1.224561025966047225e-04,-2.979620840765492753e-05,-1.876783561425591907e-05,7.239480208349261536e-01,7.499379790171654125e-01,7.720281344499893006e-01,7.907225354309918020e-01,8.073644825244005174e-01,8.224060023724601987e-01,8.357274385547444062e-01
1.696988456180692202e-04,3.395380391575274410e-04,-7.964109830764082364e-07,-4.777626825422894762e-06,-5.875603967104168755e-06,9.975367354747294161e-05,6.535827365221123602e-05,5.202407902675763602e-04,6.090339819025806546e-04,-3.651906306018549867e-05,6.045373890223565400e-05,-6.371943372662632824e-05,2.416467704068883324e-04,3.194651257976149515e-04,1.962650967576662158e-04,-1.188841941487955601e-04,-1.250435900585623698e-04,2.211717489245116405e-04,-2.931768220151387098e-04,-3.535028373698296221e-04,1.977807428500669889e-04,8.599712926525238880e-05,-1.259869273593917753e-04,7.090120651210320979e-01,7.368674577818452587e-01,7.605343752393882717e-01,7.807009413755867655e-01,7.983704084696165992e-01,8.144391266903396875e-01,8.286959426632377612e-01
2.014418769414476655e-04,6.136292904325716042e-05,2.960742464961501632e-04,-2.625330341464062601e-06,-3.534615471105204362e-06,-4.735875478546044059e-06,1.493072793566793352e-04,1.794272860608156755e-04,7.875430486386370953e-04,2.374941092913560622e-04,-5.013886618841778553e-05,8.187792790469584480e-04,-9.168827342312925129e-05,-7.467057067631408104e-05,1.907425813208375341e-04,-2.399734835888875091e-04,-8.535910318290404139e-05,3.135877393661594880e-04,-2.310625073925036410e-04,1.177790288188729863e-04,-2.138659823349778333e-04,8.211025550700906260e-05,6.576391738154732103e-01,6.926841815230528887e-01,7.227733981312418621e-01,7.483359613289174428e-01,7.698421522075191703e-01,7.887851062520514489e-01,8.059476175424480360e-01,8.211882737733635640e-01
4.063650549514418375e-04,8.955325331036452030e-05,4.824357962244214359e-05,3.171026845494511826e-04,-6.090937398679960698e-06,-6.946883194852020441e-06,2.253892358931100515e-04,-2.516545126439213655e-05,2.886403328337187576e-04,3.798549818421928341e-04,2.001790163589731858e-04,4.216694925474706959e-04,-1.196678973888307032e-04,1.147307742884386573e-04,-1.060033719448333529e-04,9.067045399693230367e-05,2.859115973308328754e-04,-6.443715873252899929e-05,1.302967765664569055e-04,1.244206888806576820e-04,7.016339619089971728e-06,-3.569898566943879219e-05,6.377552150607914694e-01,6.755323311639187533e-01,7.075972280460123276e-01,7.352449779122129936e-01,7.582353509699027994e-01,7.786726052512384921e-01,7.970058109210884645e-01,8.132189447900469714e-01
4.970703883092769410e-04,2.747874428619191981e-04,1.751954359828858940e-04,1.636487827202003293e-04,-1.094927962241340744e-20,1.408507928673726492e-04,3.515686951726545951e-04,4.643191570771565500e-04,4.158843353263261321e-05,1.585787188684142706e-04,2.887936024758133496e-04,-8.059842202159519056e-05,6.563056835026715200e-05,1.870448001971402457e-04,-3.517760877829642890e-05,3.090005635065937390e-05,2.882282540594049893e-04,4.672802767236881519e-05,-6.649515812180703598e-05,4.384079748983843908e-06,-2.890037687858111864e-04,5.699506217808820718e-01,6.167740266200021360e-01,6.569008469813744089e-01,6.915432643654326750e-01,7.212567798961727616e-01,7.458265969100195125e-01,7.675699219760774294e-01,7.874748220456653236e-01,8.046923550596716268e-01
6.781735850519556800e-04,8.432227606563920657e-04,7.766147533323136459e-04,8.452150177825610861e-04,3.126085369843739853e-04,-1.293130184382377531e-06,-1.673094571614054861e-05,1.201051145330446181e-04,6.119066008770475060e-04,-1.302986717646315328e-05,-1.396939635344429529e-05,-1.220329780628939600e-05,5.837175759021354506e-05,5.087623703178231307e-06,1.920462986623566027e-06,-1.738456704065166505e-05,2.209137221887343217e-06,6.031614788217712212e-05,-8.076902166847911633e-05,-3.067869889381300169e-06,4.880524213190854943e-01,5.446956953957405867e-01,5.943261370189242276e-01,6.373466826567784072e-01,6.743293327915463875e-01,7.063180648654394655e-01,7.325604563490653032e-01,7.562317110695344624e-01,7.772588485595479657e-01,-7.955193526848307606e-01
5.578409398993568972e-04,1.238634641606733413e-03,1.064842947171785754e-03,1.015536345204406119e-03,1.160732191893433692e-03,5.025858161276470475e-06,1.197188035078851950e-04,6.003952183138769051e-05,1.253462525458035536e-04,-3.259267912635363242e-05,3.320542659497434314e-05,4.520903022850075854e-06,-1.498829291138877832e-06,-1.251633344948285200e-06,-1.085135092810906805e-06,1.968231114872263578e-06,-2.680591881539243042e-03,2.123585289894205086e-01,3.360496702805335447e-04,3.892172040333993221e-01,4.594975096647744284e-01,5.184079503367590158e-01,5.708033276148287705e-01,6.166075227025240579e-01,6.561726147641571139e-01,6.899520351641637017e-01,7.183808140680749688e-01,7.438846715335878379e-01,7.664093820963647774e-01,-7.861067998682995661e-01
1.158822499881823542e-03,1.141188883147747869e-03,1.303395802524754711e-03,1.363852679676338031e-03,1.488569424022813739e-03,1.021377614482538599e-03,6.375951872512146754e-07,2.068516450017300070e-05,1.531956570806906659e-05,1.708015119159416909e-05,-4.324236670101274930e-06,-3.946469091604765469e-06,-5.936690642233714507e-05,-5.252920842944236663e-04,6.775619962603564306e-02,1.483691839985470863e-04,1.559864143091522787e-03,-2.226080857667722956e-01,-2.908752384538765279e-01,-3.595184032282581210e-01,4.306930018929187032e-01,4.913970864751692202e-01,5.462539427191804853e-01,5.947280769408394008e-01,6.368420021079963522e-01,6.722153001519408644e-01,-7.029189776627096098e-01,7.307414426748122249e-01,-7.547954242683327930e-01,7.759452213854429736e-01
1.611553686254564403e-03,1.604604461349271429e-03,1.622056126783031965e-03,1.440708659742127211e-03,1.714618382584112612e-03,1.653361187825017151e-03,1.892287286986058491e-03,3.513337946930851198e-06,1.001517209483682413e-06,-1.966258963884614998e-04,-6.923367305009397608e-05,4.528373432708700935e-03,1.014787841821239434e-02,3.036474223492118332e-02,-4.829725412532796325e-04,-8.379479261683911440e-02,-1.318140635591122101e-01,-1.967296093436496918e-01,-2.633900357055717900e-01,-3.306327575822123888e-01,-3.966779801957674989e-01,4.640019917235147506e-01,5.209602438319734796e-01,5.717947846841248127e-01,6.164381259016248338e-01,-6.527614141276593118e-01,6.870010093962387598e-01,-7.166307184441396139e-01,-7.425192471522976678e-01,-7.650446612960489778e-01
