3.469446951953614189e-18,9.999999999999998890e-01,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000000e+00,9.999999999999998890e-01,9.999999999999998890e-01,9.999999999999998890e-01,9.999999999999997780e-01,1.000000000000000000e+00,9.999999999999998890e-01,9.999999999999997780e-01,9.999999999999998890e-01,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000000e+00,9.999999999999998890e-01,9.999999999999998890e-01
-9.999999999999997780e-01,9.999999999999998890e-01,9.999999999999998890e-01,9.999999999999997780e-01,9.999999999999997780e-01,1.000000000000000000e+00,9.999999999999997780e-01,9.999999999999996669e-01,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000000e+00,9.999999999999997780e-01,1.000000000000000000e+00,9.999999999999997780e-01,9.999999999999998890e-01,1.000000000000000000e+00,9.999999999999997780e-01,9.999999999999997780e-01,9.999999999999997780e-01,1.000000000000000000e+00
9.999999999999997780e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999998890e-01,9.999999999999997780e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999998890e-01,9.999999999999998890e-01,9.999999999999998890e-01,9.999999999999998890e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999998890e-01,9.999999999999998890e-01,9.999999999999998890e-01,9.999999999999998890e-01
9.999999999999997780e-01,9.999999999999998890e-01,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000000e+00,9.999999999999998890e-01,9.999999999999997780e-01,9.999999999999997780e-01,9.999999999999998890e-01,9.999999999999998890e-01,9.999999999999997780e-01,9.999999999999996669e-01,1.000000000000000000e+00,9.999999999999997780e-01,9.999999999999997780e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999997780e-01,9.999999999999997780e-01,9.999999999999998890e-01
9.999999999999997780e-01,1.000000000000000000e+00,9.999999999999998890e-01,9.999999999999998890e-01,9.999999999999998890e-01,9.999999999999998890e-01,9.999999999999997780e-01,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000000e+00,9.999999999999998890e-01,9.999999999999998890e-01,1.000000000000000000e+00,9.999999999999998890e-01,9.999999999999997780e-01,9.999999999999998890e-01,9.999999999999997780e-01,9.999999999999998890e-01
9.999999999999997780e-01,9.999999999999997780e-01,9.999999999999997780e-01,9.999999999999996669e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999997780e-01,9.999999999999997780e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999996669e-01,9.999999999999998890e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999997780e-01,1.000000000000000000e+00,9.999999999999997780e-01,9.999999999999998890e-01
9.999999999999997780e-01,9.999999999999997780e-01,-1.000000000000000000e+00,9.999999999999997780e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999998890e-01,9.999999999999997780e-01,9.999999999999998890e-01,1.000000000000000000e+00,9.999999999999997780e-01,1.000000000000000000e+00,9.999999999999997780e-01,9.999999999999998890e-01
3.999999999999995226e-02,9.999999999999997780e-01,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999997780e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000000e+00,9.999999999999997780e-01,9.999999999999998890e-01,1.000000000000000000e+00,9.999999999999998890e-01,9.999999999999998890e-01,9.999999999999998890e-01,9.999999999999997780e-01
4.000000000000002165e-02,9.999999999999997780e-01,9.999999999999997780e-01,-9.999999999999998890e-01,-9.999999999999998890e-01,9.999999999999998890e-01,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000000e+00,9.999999999999997780e-01,9.999999999999998890e-01,9.999999999999998890e-01,9.999999999999998890e-01,9.999999999999996669e-01,9.999999999999998890e-01,1.000000000000000000e+00,9.999999999999997780e-01
-3.999999999999998695e-02,9.999999999999997780e-01,9.999999999999997780e-01,1.000000000000000000e+00,-9.999999999999998890e-01,9.999999999999998890e-01,1.000000000000000000e+00,9.999999999999998890e-01,9.999999999999998890e-01,1.000000000000000000e+00,9.999999999999996669e-01,9.999999999999997780e-01,9.999999999999998890e-01,9.999999999999997780e-01,1.000000000000000000e+00,9.999999999999998890e-01,9.999999999999998890e-01,1.000000000000000000e+00,9.999999999999998890e-01,9.999999999999996669e-01
4.000000000000002165e-02,-1.000000000000000000e+00,9.999999999999997780e-01,-9.999999999999998890e-01,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999997780e-01,9.999999999999997780e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999998890e-01,9.999999999999998890e-01,1.000000000000000000e+00,9.999999999999997780e-01,9.999999999999997780e-01,1.000000000000000000e+00,9.999999999999997780e-01,9.999999999999997780e-01,9.999999999999997780e-01
-4.000000000000003553e-02,3.999999999999996614e-02,9.999999999999997780e-01,9.999999999999997780e-01,-1.000000000000000000e+00,-9.999999999999998890e-01,9.999999999999996669e-01,9.999999999999998890e-01,9.999999999999997780e-01,9.999999999999998890e-01,9.999999999999998890e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999998890e-01,9.999999999999998890e-01,1.000000000000000000e+00,9.999999999999997780e-01,9.999999999999998890e-01,9.999999999999997780e-01,9.999999999999997780e-01
-4.000000000000000083e-02,-4.000000000000002165e-02,9.999999999999997780e-01,9.999999999999997780e-01,-1.000000000000000000e+00,-9.999999999999998890e-01,-9.999999999999997780e-01,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000000e+00,9.999999999999998890e-01,9.999999999999998890e-01,9.999999999999998890e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999998890e-01,9.999999999999998890e-01,1.000000000000000000e+00
-3.999999999999999389e-02,-3.999999999999999389e-02,-1.000000000000000000e+00,9.999999999999997780e-01,9.999999999999998890e-01,1.000000000000000000e+00,-9.999999999999997780e-01,-9.999999999999998890e-01,9.999999999999997780e-01,9.999999999999997780e-01,9.999999999999997780e-01,9.999999999999998890e-01,9.999999999999998890e-01,9.999999999999998890e-01,9.999999999999997780e-01,9.999999999999997780e-01,9.999999999999998890e-01,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000000e+00
-3.999999999999993838e-02,4.000000000000000777e-02,-9.999999999999997780e-01,9.999999999999997780e-01,9.999999999999997780e-01,-9.999999999999998890e-01,-9.999999999999998890e-01,-9.999999999999998890e-01,9.999999999999998890e-01,1.000000000000000000e+00,9.999999999999997780e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999997780e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000000e+00
-3.999999999999994532e-02,-4.000000000000006328e-02,1.000000000000000000e+00,9.999999999999997780e-01,9.999999999999997780e-01,-1.000000000000000000e+00,-9.999999999999998890e-01,-9.999999999999998890e-01,-9.999999999999998890e-01,9.999999999999997780e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999998890e-01,9.999999999999998890e-01,9.999999999999998890e-01,9.999999999999997780e-01,9.999999999999998890e-01,9.999999999999998890e-01,9.999999999999997780e-01,1.000000000000000000e+00
