-1.525293240487181734e+00,-2.837793240487181734e+00,-4.150293240487181734e+00,-5.462793240487182622e+00,-6.775293240487180846e+00,-8.087793240487179958e+00,-9.400293240487181734e+00,-1.071279324048718173e+01,-1.202529324048718173e+01,-1.333779324048717818e+01,-1.465029324048717996e+01,-1.596279324048718173e+01,-1.727529324048718351e+01,-1.858779324048718351e+01,-1.990029324048717640e+01,-2.121279324048717996e+01,-2.252529324048717640e+01,-2.383779324048717996e+01,-2.515029324048717996e+01,-2.646279324048717996e+01
-7.377932404871817562e-01,-2.050293240487182089e+00,-3.362793240487181201e+00,-4.675293240487182089e+00,-5.987793240487182089e+00,-7.300293240487182089e+00,-8.612793240487180313e+00,-9.925293240487183866e+00,-1.123779324048718387e+01,-1.255029324048718209e+01,-1.386279324048718209e+01,-1.517529324048718387e+01,-1.648779324048718564e+01,-1.780029324048717854e+01,-1.911279324048717498e+01,-2.042529324048718209e+01,-2.173779324048718209e+01,-2.305029324048718209e+01,-2.436279324048717854e+01,-2.567529324048718209e+01
4.970675951281832566e-02,-1.262793240487181556e+00,-2.575293240487181112e+00,-3.887793240487182000e+00,-5.200293240487180668e+00,-6.512793240487183333e+00,-7.825293240487181556e+00,-9.137793240487180668e+00,-1.045029324048718067e+01,-1.176279324048718067e+01,-1.307529324048718244e+01,-1.438779324048718067e+01,-1.570029324048718244e+01,-1.701279324048718067e+01,-1.832529324048718422e+01,-1.963779324048718067e+01,-2.095029324048718422e+01,-2.226279324048718422e+01,-2.357529324048718422e+01,-2.488779324048718422e+01
8.372067595128179773e-01,-4.752932404871817451e-01,-1.787793240487181468e+00,-3.100293240487182800e+00,-4.412793240487181023e+00,-5.725293240487182800e+00,-7.037793240487183688e+00,-8.350293240487181023e+00,-9.662793240487179247e+00,-1.097529324048718102e+01,-1.228779324048718102e+01,-1.360029324048717925e+01,-1.491279324048717925e+01,-1.622529324048718280e+01,-1.753779324048717925e+01,-1.885029324048717925e+01,-2.016279324048718280e+01,-2.147529324048717925e+01,-2.278779324048717925e+01,-2.410029324048717925e+01
1.624706759512818399e+00,3.122067595128184547e-01,-1.000293240487181379e+00,-2.312793240487182267e+00,-3.625293240487181379e+00,-4.937793240487181379e+00,-6.250293240487182267e+00,-7.562793240487178714e+00,-8.875293240487181379e+00,-1.018779324048717960e+01,-1.150029324048717960e+01,-1.281279324048717783e+01,-1.412529324048717960e+01,-1.543779324048717783e+01,-1.675029324048717783e+01,-1.806279324048718138e+01,-1.937529324048717783e+01,-2.068779324048718138e+01,-2.200029324048718138e+01,-2.331279324048717783e+01
2.412206759512817378e+00,1.099706759512817600e+00,-2.127932404871820671e-01,-1.525293240487182622e+00,-2.837793240487181734e+00,-4.150293240487181734e+00,-5.462793240487182622e+00,-6.775293240487180846e+00,-8.087793240487179958e+00,-9.400293240487181734e+00,-1.071279324048718173e+01,-1.202529324048718351e+01,-1.333779324048718529e+01,-1.465029324048718351e+01,-1.596279324048718173e+01,-1.727529324048718351e+01,-1.858779324048718351e+01,-1.990029324048717996e+01,-2.121279324048717996e+01,-2.252529324048717640e+01
3.199706759512818355e+00,1.887206759512817911e+00,5.747067595128181328e-01,-7.377932404871823113e-01,-2.050293240487182089e+00,-3.362793240487182089e+00,-4.675293240487182977e+00,-5.987793240487182089e+00,-7.300293240487182089e+00,-8.612793240487180313e+00,-9.925293240487183866e+00,-1.123779324048718387e+01,-1.255029324048718387e+01,-1.386279324048718209e+01,-1.517529324048718387e+01,-1.648779324048717854e+01,-1.780029324048717854e+01,-1.911279324048717854e+01,-2.042529324048718209e+01,-2.173779324048718209e+01
3.987206759512818000e+00,2.674706759512817555e+00,1.362206759512818444e+00,4.970675951281786770e-02,-1.262793240487181334e+00,-2.575293240487181112e+00,-3.887793240487182000e+00,-5.200293240487180668e+00,-6.512793240487180668e+00,-7.825293240487180668e+00,-9.137793240487180668e+00,-1.045029324048718067e+01,-1.176279324048718067e+01,-1.307529324048718244e+01,-1.438779324048717712e+01,-1.570029324048717712e+01,-1.701279324048718067e+01,-1.832529324048718422e+01,-1.963779324048718067e+01,-2.095029324048718422e+01
4.774706759512818088e+00,3.462206759512818532e+00,2.149706759512818532e+00,8.372067595128179773e-01,-4.752932404871810790e-01,-1.787793240487181468e+00,-3.100293240487182800e+00,-4.412793240487180135e+00,-5.725293240487181912e+00,-7.037793240487181023e+00,-8.350293240487181023e+00,-9.662793240487179247e+00,-1.097529324048718102e+01,-1.228779324048718102e+01,-1.360029324048717925e+01,-1.491279324048717925e+01,-1.622529324048717925e+01,-1.753779324048718635e+01,-1.885029324048717569e+01,-2.016279324048718280e+01
5.562206759512817733e+00,4.249706759512817733e+00,2.937206759512818177e+00,1.624706759512817511e+00,3.122067595128182882e-01,-1.000293240487181823e+00,-2.312793240487182711e+00,-3.625293240487181379e+00,-4.937793240487181379e+00,-6.250293240487181379e+00,-7.562793240487181379e+00,-8.875293240487181379e+00,-1.018779324048718316e+01,-1.150029324048717960e+01,-1.281279324048717783e+01,-1.412529324048717960e+01,-1.543779324048717783e+01,-1.675029324048718138e+01,-1.806279324048718138e+01,-1.937529324048718493e+01
