-1.525293240487181734e+00,-1.774827448143335262e+00,-2.024362367931626050e+00,-2.297476626157896717e+00,-3.808756444479724834e+00
-1.375827441723366240e+00,-1.625361646495640189e+00,-1.874895930392994847e+00,-2.124432872408961170e+00,-3.566160463107311607e+00
-1.226361643897339704e+00,-1.475895842771806299e+00,-1.725430059394332583e+00,-1.974964624126414492e+00,-3.326161083003411179e+00
-1.076895862473325138e+00,-1.326430045623160137e+00,-1.575964288005678560e+00,-1.825498509338489894e+00,-3.089013302772263270e+00
-9.274300663462476946e-01,-1.176964244865775333e+00,-1.426498702995719015e+00,-1.691652051064411078e+00,-2.857804566248193456e+00
