-1.525293240487181734e+00,-1.774827446608272297e+00,-2.024362414339199834e+00,-2.297500861599810928e+00,-3.808203918162327284e+00
-1.375827441253866690e+00,-1.625361645255169130e+00,-1.874895989329952828e+00,-2.124432609803490912e+00,-3.565289379828024963e+00
-1.226361651890578885e+00,-1.475895843754632564e+00,-1.725430049785092290e+00,-1.974964622595821062e+00,-3.324799000148258354e+00
-1.076895852559299538e+00,-1.326430113351958706e+00,-1.575964283515030484e+00,-1.825498509335225172e+00,-3.088065099987929329e+00
-9.274300745697248161e-01,-1.176964247191005564e+00,-1.426498500695501104e+00,-1.691652223583359316e+00,-2.856811775852836188e+00
